CÓDIGO;Acumulado;Semana;PERIODO
DESG;3;31;202290
DESG;1;31;202290
DESG;1;31;202290
DESP;7;31;202290
DESP;1;31;202290
DEST;13;31;202290
DEST;1;31;202290
DEST;2;31;202290
DESU;12;31;202290
DETR;5;31;202290
DEVS;41;31;202290
DEXS;5;31;202290
DFCL;26;31;202290
DFDP;19;31;202290
DFKM;14;31;202290
DFKM;1;31;202290
DFNF;18;31;202290
DFUT;15;31;202290
DFUT;1;31;202290
DGAS;28;31;202290
DGCE;50;31;202290
DGCE;1;31;202290
DGCE;1;31;202290
DGCS;14;31;202290
DGCS;77;31;202290
DGCU;4;31;202290
DGGE;14;31;202290
DGGE;1;31;202290
DGGE;1;31;202290
DGOL;1;31;202290
DGOL;35;31;202290
DGOS;194;31;202290
DHDS;28;31;202290
DHGE;4;31;202290
DIDS;1;31;202290
DIFI;1;31;202290
DIGP;3;31;202290
DIND;27;31;202290
DIND;2;31;202290
DIND;3;31;202290
DIND;1;31;202290
DIOD;15;31;202290
DIPH;58;31;202290
DIQP;5;31;202290
DIQP;36;31;202290
DIQP;2;31;202290
DISI;26;31;202290
DISI;1;31;202290
DKAD;21;31;202290
DKAD;1;31;202290
DLDP;1;31;202290
DLDP;1;31;202290
DLGP;1;31;202290
DLGP;1;31;202290
DLGP;47;31;202290
DLGP;1;31;202290
DLIP;3;31;202290
DMBU;17;31;202290
DMBU;100;31;202290
DMCE;18;31;202290
DMDC;2;31;202290
DMDC;51;31;202290
DMDC;1;31;202290
DMOR;15;31;202290
DMSM;48;31;202290
DMSU;17;31;202290
DMTT;20;31;202290
DMTT;1;31;202290
DNDF;17;31;202290
DNDF;9;31;202290
DNEE;59;31;202290
DNEI;7;31;202290
DNEO;6;31;202290
DNEO;2;31;202290
DNNA;8;31;202290
DOCB;4;31;202290
DOCI;8;31;202290
DOCM;2;31;202290
DODE;19;31;202290
DODE;6;31;202290
DODE;1;31;202290
DODP;1;31;202290
DODP;19;31;202290
DOFI;3;31;202290
DOIA;1;31;202290
DOIA;4;31;202290
DOPI;5;31;202290
DOPI;34;31;202290
DOPS;66;31;202290
DORE;1;31;202290
DORE;10;31;202290
DPAD;1;31;202290
DPAD;6;31;202290
DPCI;68;31;202290
DPEA;12;31;202290
DPEN;1;31;202290
DPEN;24;31;202290
DPPC;12;31;202290
DPPC;2;31;202290
DPSU;1;31;202290
DPSU;15;31;202290
DRET;8;31;202290
DRET;6;31;202290
DRNA;6;31;202290
DRNA;1;31;202290
DSAP;1;31;202290
DSAP;80;31;202290
DSCE;23;31;202290
DSCE;1;31;202290
DSCE;4;31;202290
DSCE;2;31;202290
DSFC;57;31;202290
DSMP;17;31;202290
DSMP;1;31;202290
DSMP;2;31;202290
DSVE;50;31;202290
DTCG;1;31;202290
DTDI;11;31;202290
DTMA;30;31;202290
DURP;114;31;202290
DVMP;29;31;202290
DVMP;15;31;202290
ECNE;2;31;202290
EMAN;6;31;202290
EMCG;1;31;202290
EMCT;1;31;202290
EMMI;4;31;202290
EMNE;1;31;202290
EMNE;1;31;202290
EMOT;2;31;202290
EMPE;2;31;202290
EMPS;1;31;202290
EMRA;1;31;202290
EOCM;4;31;202290
EOEN;1;31;202290
EOEN;10;31;202290
EOIM;1;31;202290
EOIM;5;31;202290
EOIO;1;31;202290
EOIO;10;31;202290
EOOP;8;31;202290
EOOR;6;31;202290
EOPE;8;31;202290
EORO;2;31;202290
EORO;11;31;202290
EORO;1;31;202290
EOTT;2;31;202290
EOTT;6;31;202290
MAEC;1;31;202290
MAFM;5;31;202290
MAGS;1;31;202290
MAGS;36;31;202290
MAGS;1;31;202290
MDAD;1;31;202290
MDAD;1;31;202290
MDAD;23;31;202290
MDDE;2;31;202290
MDDE;34;31;202290
MDDE;1;31;202290
MDGE;1;31;202290
MDGE;25;31;202290
MDGE;1;31;202290
MDPE;22;31;202290
MDPE;1;31;202290
MDRC;1;31;202290
MDRC;22;31;202290
MDTR;31;31;202290
MEDU;14;31;202290
MEMG;1;31;202290
MEMG;16;31;202290
MEPI;15;31;202290
MEPI;1;31;202290
MEPI;2;31;202290
MESP;2;31;202290
MESP;11;31;202290
MESP;1;31;202290
MFIA;1;31;202290
MFIA;10;31;202290
MFIL;1;31;202290
MHGP;1;31;202290
MHGP;1;31;202290
MHGP;7;31;202290
MNPP;1;31;202290
MNPP;6;31;202290
MPSP;1;31;202290
MPSP;15;31;202290
MSCF;1;31;202290
MSCF;3;31;202290
MSCM;5;31;202290
MTEM;4;31;202290
MTEM;1;31;202290
MTEM;20;31;202290
PEIN;4;31;202290
PEOG;2;31;202290
PEOG;34;31;202290
PEOG;1;31;202290
PEOG;1;31;202290
PEPA;2;31;202290
PEPA;2;31;202290
PEPA;10;31;202290
PEPA;1;31;202290
PFIL;1;31;202290
PGPC;4;31;202290
PMEM;15;31;202290
PMEM;3;31;202290
PMEM;1;31;202290
PMFA;2;31;202290
POPF;38;31;202290
RCME;1;31;202290
CAFC;19;32;202290
CAFC;1;32;202290
CBPE;10;32;202290
CCOM;11;32;202290
CDCA;1;32;202290
CDFO;1;32;202290
CDPC;2;32;202290
CFEP;1;32;202290
CFEP;7;32;202290
CGEP;2;32;202290
CGIE;7;32;202290
CIAA;1;32;202290
CICS;1;32;202290
CIMO;15;32;202290
CLEL;2;32;202290
CMDI;8;32;202290
CNEC;1;32;202290
CPDN;1;32;202290
CURV;2;32;202290
DAAG;11;32;202290
DAAG;9;32;202290
DAAM;28;32;202290
DAES;2;32;202290
DAES;1;32;202290
DAPC;2;32;202290
DASD;1;32;202290
DBCD;1;32;202290
DBCD;38;32;202290
DBPE;3;32;202290
DBPE;2;32;202290
DCAA;29;32;202290
DCAA;4;32;202290
DCAA;1;32;202290
DCAL;5;32;202290
DCDG;9;32;202290
DCDG;1;32;202290
DCGE;4;32;202290
DCKR;22;32;202290
DCOL;74;32;202290
DCPA;112;32;202290
DCPA;4;32;202290
DCPA;4;32;202290
DCPA;1;32;202290
DDCO;6;32;202290
DDDD;4;32;202290
DDDD;1;32;202290
DDEC;106;32;202290
DDEI;20;32;202290
DDEI;69;32;202290
DDEP;17;32;202290
DDEP;1;32;202290
DDEP;4;32;202290
DDFU;1;32;202290
DDGE;40;32;202290
DDGP;11;32;202290
DDGP;2;32;202290
DDGP;2;32;202290
DDIN;7;32;202290
DDIN;1;32;202290
DDIP;11;32;202290
DDLE;18;32;202290
DDLE;2;32;202290
DDLE;1;32;202290
DDLE;1;32;202290
DDMA;36;32;202290
DDPD;8;32;202290
DDPD;2;32;202290
DDPD;5;32;202290
DDSC;20;32;202290
DDUC;6;32;202290
DDUD;18;32;202290
DDUD;93;32;202290
DECC;23;32;202290
DEMA;1;32;202290
DEON;5;32;202290
DERA;3;32;202290
DERA;24;32;202290
DERO;28;32;202290
DERO;5;32;202290
DERS;16;32;202290
DERS;2;32;202290
DESG;3;32;202290
DESG;1;32;202290
DESG;1;32;202290
DESP;7;32;202290
DESP;1;32;202290
DEST;13;32;202290
DEST;1;32;202290
DEST;2;32;202290
DESU;14;32;202290
DETR;7;32;202290
DEVS;42;32;202290
DEXS;7;32;202290
DFCL;28;32;202290
DFDP;19;32;202290
DFKM;17;32;202290
DFKM;1;32;202290
DFNF;18;32;202290
DFUT;17;32;202290
DFUT;1;32;202290
DGAS;29;32;202290
DGCE;57;32;202290
DGCE;1;32;202290
DGCE;1;32;202290
DGCS;14;32;202290
DGCS;81;32;202290
DGCU;5;32;202290
DGGE;15;32;202290
DGGE;1;32;202290
DGGE;1;32;202290
DGOL;1;32;202290
DGOL;35;32;202290
DGOS;200;32;202290
DHDS;28;32;202290
DHGE;4;32;202290
DIDS;2;32;202290
DIFI;1;32;202290
DIGP;3;32;202290
DIND;27;32;202290
DIND;2;32;202290
DIND;3;32;202290
DIND;1;32;202290
DIOD;15;32;202290
DIPH;64;32;202290
DIQP;5;32;202290
DIQP;36;32;202290
DIQP;2;32;202290
DISI;26;32;202290
DISI;1;32;202290
DKAD;21;32;202290
DKAD;1;32;202290
DLDP;1;32;202290
DLDP;1;32;202290
DLGP;1;32;202290
DLGP;1;32;202290
DLGP;47;32;202290
DLGP;1;32;202290
DLIP;3;32;202290
DMBU;17;32;202290
DMBU;106;32;202290
DMCE;18;32;202290
DMDC;2;32;202290
DMDC;51;32;202290
DMDC;1;32;202290
DMOR;15;32;202290
DMSM;49;32;202290
DMSU;18;32;202290
DMTT;20;32;202290
DMTT;1;32;202290
DNDF;17;32;202290
DNDF;9;32;202290
DNEE;59;32;202290
DNEI;7;32;202290
DNEO;6;32;202290
DNEO;2;32;202290
DNNA;8;32;202290
DOCB;4;32;202290
DOCI;8;32;202290
DOCM;2;32;202290
DODE;19;32;202290
DODE;6;32;202290
DODE;1;32;202290
DODP;1;32;202290
DODP;20;32;202290
DOFI;3;32;202290
DOIA;1;32;202290
DOIA;4;32;202290
DOPI;5;32;202290
DOPI;34;32;202290
DOPS;67;32;202290
DORE;1;32;202290
DORE;10;32;202290
DPAD;1;32;202290
DPAD;7;32;202290
DPCI;71;32;202290
DPEA;12;32;202290
DPEN;1;32;202290
DPEN;24;32;202290
DPPC;12;32;202290
DPPC;3;32;202290
DPSU;1;32;202290
DPSU;16;32;202290
DRET;8;32;202290
DRET;6;32;202290
DRNA;6;32;202290
DRNA;1;32;202290
DSAP;1;32;202290
DSAP;82;32;202290
DSCE;23;32;202290
DSCE;1;32;202290
DSCE;4;32;202290
DSCE;2;32;202290
DSFC;59;32;202290
DSMP;18;32;202290
DSMP;1;32;202290
DSMP;2;32;202290
DSVE;50;32;202290
DTCG;1;32;202290
DTDI;11;32;202290
DTMA;30;32;202290
DURP;117;32;202290
DVMP;29;32;202290
DVMP;15;32;202290
ECNE;2;32;202290
EMAN;6;32;202290
EMCG;1;32;202290
EMCT;1;32;202290
EMMI;4;32;202290
EMNE;1;32;202290
EMNE;1;32;202290
EMOT;2;32;202290
EMPE;2;32;202290
EMPS;1;32;202290
EMRA;1;32;202290
EOCM;4;32;202290
EOEN;1;32;202290
EOEN;10;32;202290
EOIM;1;32;202290
EOIM;5;32;202290
EOIO;1;32;202290
EOIO;10;32;202290
EOOP;8;32;202290
EOOR;6;32;202290
EOPE;8;32;202290
EORO;2;32;202290
EORO;11;32;202290
EORO;1;32;202290
EOTT;2;32;202290
EOTT;6;32;202290
MAEC;1;32;202290
MAFM;5;32;202290
MAGS;1;32;202290
MAGS;36;32;202290
MAGS;1;32;202290
MDAD;1;32;202290
MDAD;1;32;202290
MDAD;23;32;202290
MDDE;2;32;202290
MDDE;34;32;202290
MDDE;1;32;202290
MDGE;1;32;202290
MDGE;25;32;202290
MDGE;1;32;202290
MDPE;22;32;202290
MDPE;1;32;202290
MDRC;1;32;202290
MDRC;24;32;202290
MDTR;32;32;202290
MEDU;14;32;202290
MEMG;1;32;202290
MEMG;16;32;202290
MEPI;15;32;202290
MEPI;1;32;202290
MEPI;2;32;202290
MESP;2;32;202290
MESP;11;32;202290
MESP;1;32;202290
MFIA;1;32;202290
MFIA;10;32;202290
MFIL;1;32;202290
MHGP;1;32;202290
MHGP;1;32;202290
MHGP;7;32;202290
MNPP;1;32;202290
MNPP;6;32;202290
MPSP;1;32;202290
MPSP;15;32;202290
MSCF;1;32;202290
MSCF;3;32;202290
MSCM;5;32;202290
MTEM;4;32;202290
MTEM;1;32;202290
MTEM;20;32;202290
PEIN;4;32;202290
PEOG;2;32;202290
PEOG;37;32;202290
PEOG;1;32;202290
PEOG;1;32;202290
PEPA;2;32;202290
PEPA;2;32;202290
PEPA;10;32;202290
PEPA;1;32;202290
PFIL;1;32;202290
PGPC;4;32;202290
PMEM;15;32;202290
PMEM;3;32;202290
PMEM;1;32;202290
PMFA;2;32;202290
POPF;38;32;202290
RCME;1;32;202290
CAFC;19;33;202290
CAFC;1;33;202290
CBPE;10;33;202290
CCOM;11;33;202290
CDCA;1;33;202290
CDFO;1;33;202290
CDPC;2;33;202290
CFEP;1;33;202290
CFEP;7;33;202290
CGEP;2;33;202290
CGIE;24;33;202290
CGIE;1;33;202290
CGIE;2;33;202290
CIAA;1;33;202290
CICS;1;33;202290
CIMO;17;33;202290
CLEL;2;33;202290
CMDI;8;33;202290
CNEC;1;33;202290
CPDN;1;33;202290
CURV;2;33;202290
DAAG;11;33;202290
DAAG;9;33;202290
DAAM;28;33;202290
DAES;2;33;202290
DAES;1;33;202290
DAPC;2;33;202290
DASD;1;33;202290
DBCD;1;33;202290
DBCD;38;33;202290
DBPE;3;33;202290
DBPE;2;33;202290
DCAA;29;33;202290
DCAA;5;33;202290
DCAA;1;33;202290
DCAL;5;33;202290
DCDG;9;33;202290
DCDG;1;33;202290
DCGE;4;33;202290
DCKR;23;33;202290
DCOL;77;33;202290
DCPA;112;33;202290
DCPA;4;33;202290
DCPA;4;33;202290
DCPA;1;33;202290
DDCO;6;33;202290
DDDD;4;33;202290
DDDD;1;33;202290
DDEC;116;33;202290
DDEI;20;33;202290
DDEI;81;33;202290
DDEP;17;33;202290
DDEP;1;33;202290
DDEP;4;33;202290
DDFU;1;33;202290
DDGE;43;33;202290
DDGP;11;33;202290
DDGP;2;33;202290
DDGP;2;33;202290
DDIN;8;33;202290
DDIN;1;33;202290
DDIP;11;33;202290
DDLE;20;33;202290
DDLE;2;33;202290
DDLE;1;33;202290
DDLE;1;33;202290
DDMA;43;33;202290
DDPD;8;33;202290
DDPD;2;33;202290
DDPD;5;33;202290
DDSC;20;33;202290
DDUC;6;33;202290
DDUD;18;33;202290
DDUD;95;33;202290
DECC;23;33;202290
DEMA;2;33;202290
DEON;5;33;202290
DERA;3;33;202290
DERA;24;33;202290
DERO;28;33;202290
DERO;5;33;202290
DERS;16;33;202290
DERS;2;33;202290
DESG;3;33;202290
DESG;1;33;202290
DESG;1;33;202290
DESP;7;33;202290
DESP;1;33;202290
DEST;26;33;202290
DEST;1;33;202290
DEST;1;33;202290
DEST;2;33;202290
DESU;15;33;202290
DETR;8;33;202290
DEVS;43;33;202290
DEXS;9;33;202290
DFCL;28;33;202290
DFDP;19;33;202290
DFKM;19;33;202290
DFKM;1;33;202290
DFNF;19;33;202290
DFUT;18;33;202290
DFUT;1;33;202290
DGAS;33;33;202290
DGCE;60;33;202290
DGCE;1;33;202290
DGCE;1;33;202290
DGCS;14;33;202290
DGCS;88;33;202290
DGCU;7;33;202290
DGGE;15;33;202290
DGGE;1;33;202290
DGGE;2;33;202290
DGOL;1;33;202290
DGOL;35;33;202290
DGOS;206;33;202290
DHDS;28;33;202290
DHGE;4;33;202290
DIDS;3;33;202290
DIFI;1;33;202290
DIGP;3;33;202290
DIND;27;33;202290
DIND;2;33;202290
DIND;3;33;202290
DIND;1;33;202290
DIOD;15;33;202290
DIPH;66;33;202290
DIQP;5;33;202290
DIQP;38;33;202290
DIQP;2;33;202290
DISI;27;33;202290
DISI;1;33;202290
DKAD;21;33;202290
DKAD;1;33;202290
DLDP;1;33;202290
DLDP;1;33;202290
DLGP;1;33;202290
DLGP;1;33;202290
DLGP;47;33;202290
DLGP;1;33;202290
DLIP;3;33;202290
DMBU;17;33;202290
DMBU;115;33;202290
DMCE;18;33;202290
DMCE;1;33;202290
DMDC;2;33;202290
DMDC;54;33;202290
DMDC;1;33;202290
DMOR;15;33;202290
DMSM;50;33;202290
DMSU;18;33;202290
DMTT;20;33;202290
DMTT;1;33;202290
DNDF;17;33;202290
DNDF;9;33;202290
DNEE;60;33;202290
DNEI;7;33;202290
DNEO;6;33;202290
DNEO;2;33;202290
DNNA;8;33;202290
DOCB;4;33;202290
DOCI;8;33;202290
DOCM;2;33;202290
DODE;19;33;202290
DODE;6;33;202290
DODE;1;33;202290
DODP;1;33;202290
DODP;20;33;202290
DOFI;3;33;202290
DOIA;1;33;202290
DOIA;4;33;202290
DOPI;5;33;202290
DOPI;34;33;202290
DOPS;69;33;202290
DORE;1;33;202290
DORE;10;33;202290
DPAD;1;33;202290
DPAD;7;33;202290
DPCI;72;33;202290
DPEA;12;33;202290
DPEN;1;33;202290
DPEN;24;33;202290
DPPC;13;33;202290
DPPC;3;33;202290
DPSU;1;33;202290
DPSU;16;33;202290
DRET;8;33;202290
DRET;6;33;202290
DRNA;6;33;202290
DRNA;1;33;202290
DSAP;1;33;202290
DSAP;83;33;202290
DSCE;23;33;202290
DSCE;1;33;202290
DSCE;4;33;202290
DSCE;2;33;202290
DSFC;60;33;202290
DSMP;20;33;202290
DSMP;1;33;202290
DSMP;2;33;202290
DSVE;50;33;202290
DTCG;1;33;202290
DTDI;11;33;202290
DTMA;30;33;202290
DURP;119;33;202290
DVMP;29;33;202290
DVMP;16;33;202290
ECNE;2;33;202290
EMAN;6;33;202290
EMCG;1;33;202290
EMCT;1;33;202290
EMMI;4;33;202290
EMNE;1;33;202290
EMNE;1;33;202290
EMOT;2;33;202290
EMPE;2;33;202290
EMPS;1;33;202290
EMRA;1;33;202290
EOCM;4;33;202290
EOEN;1;33;202290
EOEN;10;33;202290
EOIM;1;33;202290
EOIM;5;33;202290
EOIO;1;33;202290
EOIO;10;33;202290
EOOP;8;33;202290
EOOR;6;33;202290
EOPE;8;33;202290
EORO;2;33;202290
EORO;11;33;202290
EORO;1;33;202290
EOTT;2;33;202290
EOTT;6;33;202290
MAEC;1;33;202290
MAFM;5;33;202290
MAGS;1;33;202290
MAGS;37;33;202290
MAGS;1;33;202290
MDAD;1;33;202290
MDAD;1;33;202290
MDAD;23;33;202290
MDDE;2;33;202290
MDDE;34;33;202290
MDDE;1;33;202290
MDGE;1;33;202290
MDGE;26;33;202290
MDGE;1;33;202290
MDPE;23;33;202290
MDPE;1;33;202290
MDRC;1;33;202290
MDRC;24;33;202290
MDTR;32;33;202290
MEDU;14;33;202290
MEMG;1;33;202290
MEMG;16;33;202290
MEPI;15;33;202290
MEPI;1;33;202290
MEPI;2;33;202290
MESP;2;33;202290
MESP;11;33;202290
MESP;1;33;202290
MFIA;1;33;202290
MFIA;10;33;202290
MFIL;1;33;202290
MHGP;1;33;202290
MHGP;1;33;202290
MHGP;7;33;202290
MNPP;1;33;202290
MNPP;6;33;202290
MPSP;1;33;202290
MPSP;15;33;202290
MSCF;1;33;202290
MSCF;3;33;202290
MSCM;5;33;202290
MTEM;4;33;202290
MTEM;1;33;202290
MTEM;21;33;202290
PEIN;4;33;202290
PEOG;2;33;202290
PEOG;37;33;202290
PEOG;1;33;202290
PEOG;1;33;202290
PEPA;2;33;202290
PEPA;2;33;202290
PEPA;10;33;202290
PEPA;1;33;202290
PFIL;1;33;202290
PGPC;4;33;202290
PMEM;15;33;202290
PMEM;3;33;202290
PMEM;1;33;202290
PMFA;3;33;202290
POPF;38;33;202290
RCME;1;33;202290
CAFC;19;34;202290
CAFC;1;34;202290
CBPE;10;34;202290
CCOM;11;34;202290
CDCA;1;34;202290
CDFO;1;34;202290
CDPC;2;34;202290
CFEP;1;34;202290
CFEP;8;34;202290
CGEP;2;34;202290
CGIE;61;34;202290
CGIE;1;34;202290
CGIE;11;34;202290
CGOP;3;34;202290
CIAA;1;34;202290
CICS;1;34;202290
CIMO;17;34;202290
CLEL;2;34;202290
CMDI;8;34;202290
CNEC;1;34;202290
CNEC;2;34;202290
CPDN;1;34;202290
CURV;2;34;202290
DAAG;11;34;202290
DAAG;9;34;202290
DAAM;28;34;202290
DAES;2;34;202290
DAES;1;34;202290
DAPC;2;34;202290
DASD;1;34;202290
DBCD;1;34;202290
DBCD;44;34;202290
DBDG;1;34;202290
DBPE;3;34;202290
DBPE;2;34;202290
DCAA;29;34;202290
DCAA;5;34;202290
DCAA;1;34;202290
DCAL;5;34;202290
DCDG;9;34;202290
DCDG;2;34;202290
DCGE;4;34;202290
DCKR;23;34;202290
DCOL;77;34;202290
DCPA;112;34;202290
DCPA;4;34;202290
DCPA;4;34;202290
DCPA;1;34;202290
DDCO;6;34;202290
DDDD;4;34;202290
DDDD;1;34;202290
DDEC;117;34;202290
DDEI;20;34;202290
DDEI;81;34;202290
DDEP;17;34;202290
DDEP;1;34;202290
DDEP;4;34;202290
DDFU;1;34;202290
DDGE;43;34;202290
DDGP;11;34;202290
DDGP;3;34;202290
DDGP;5;34;202290
DDIN;9;34;202290
DDIN;1;34;202290
DDIP;11;34;202290
DDLE;23;34;202290
DDLE;2;34;202290
DDLE;1;34;202290
DDLE;1;34;202290
DDMA;43;34;202290
DDPD;8;34;202290
DDPD;2;34;202290
DDPD;8;34;202290
DDSC;20;34;202290
DDUC;6;34;202290
DDUD;18;34;202290
DDUD;95;34;202290
DECC;24;34;202290
DEMA;5;34;202290
DEON;6;34;202290
DERA;3;34;202290
DERA;24;34;202290
DERO;28;34;202290
DERO;5;34;202290
DERS;16;34;202290
DERS;2;34;202290
DESG;3;34;202290
DESG;1;34;202290
DESG;1;34;202290
DESP;7;34;202290
DESP;1;34;202290
DEST;30;34;202290
DEST;1;34;202290
DEST;2;34;202290
DEST;4;34;202290
DESU;18;34;202290
DETR;9;34;202290
DEVS;43;34;202290
DEXS;11;34;202290
DFCL;28;34;202290
DFDP;19;34;202290
DFKM;19;34;202290
DFKM;1;34;202290
DFNF;22;34;202290
DFUT;18;34;202290
DFUT;1;34;202290
DGAS;33;34;202290
DGCE;60;34;202290
DGCE;1;34;202290
DGCE;1;34;202290
DGCS;14;34;202290
DGCS;88;34;202290
DGCU;9;34;202290
DGGE;15;34;202290
DGGE;1;34;202290
DGGE;2;34;202290
DGOL;1;34;202290
DGOL;40;34;202290
DGOS;206;34;202290
DHDS;28;34;202290
DHGE;4;34;202290
DHGE;1;34;202290
DIDS;4;34;202290
DIFI;1;34;202290
DIGP;4;34;202290
DIND;28;34;202290
DIND;2;34;202290
DIND;3;34;202290
DIND;1;34;202290
DIOD;15;34;202290
DIPH;66;34;202290
DIQP;5;34;202290
DIQP;38;34;202290
DIQP;2;34;202290
DISI;30;34;202290
DISI;1;34;202290
DKAD;21;34;202290
DKAD;1;34;202290
DLDP;1;34;202290
DLDP;1;34;202290
DLGP;1;34;202290
DLGP;1;34;202290
DLGP;52;34;202290
DLGP;1;34;202290
DLIP;3;34;202290
DMBU;17;34;202290
DMBU;115;34;202290
DMCE;18;34;202290
DMCE;1;34;202290
DMDC;2;34;202290
DMDC;63;34;202290
DMDC;1;34;202290
DMOR;15;34;202290
DMSM;50;34;202290
DMSU;18;34;202290
DMTT;20;34;202290
DMTT;1;34;202290
DNDF;17;34;202290
DNDF;9;34;202290
DNEE;60;34;202290
DNEI;7;34;202290
DNEO;6;34;202290
DNEO;2;34;202290
DNNA;8;34;202290
DOCB;4;34;202290
DOCI;8;34;202290
DOCM;2;34;202290
DODE;19;34;202290
DODE;6;34;202290
DODE;1;34;202290
DODP;1;34;202290
DODP;20;34;202290
DOFI;3;34;202290
DOIA;1;34;202290
DOIA;4;34;202290
DOPI;5;34;202290
DOPI;34;34;202290
DOPS;69;34;202290
DORE;1;34;202290
DORE;10;34;202290
DPAD;1;34;202290
DPAD;7;34;202290
DPCI;72;34;202290
DPEA;12;34;202290
DPEN;1;34;202290
DPEN;24;34;202290
DPPC;13;34;202290
DPPC;3;34;202290
DPSU;1;34;202290
DPSU;16;34;202290
DRET;8;34;202290
DRET;6;34;202290
DRNA;6;34;202290
DRNA;1;34;202290
DSAP;1;34;202290
DSAP;83;34;202290
DSCE;23;34;202290
DSCE;1;34;202290
DSCE;4;34;202290
DSCE;2;34;202290
DSFC;60;34;202290
DSMP;20;34;202290
DSMP;1;34;202290
DSMP;2;34;202290
DSVE;50;34;202290
DTCG;1;34;202290
DTDI;13;34;202290
DTMA;30;34;202290
DURP;119;34;202290
DVMP;29;34;202290
DVMP;16;34;202290
ECNE;2;34;202290
EMAN;6;34;202290
EMCG;1;34;202290
EMCT;1;34;202290
EMMI;4;34;202290
EMNE;1;34;202290
EMNE;1;34;202290
EMOT;2;34;202290
EMPE;2;34;202290
EMPS;1;34;202290
EMRA;1;34;202290
EOCM;4;34;202290
EOEN;1;34;202290
EOEN;10;34;202290
EOIM;1;34;202290
EOIM;5;34;202290
EOIO;1;34;202290
EOIO;10;34;202290
EOOP;8;34;202290
EOOR;6;34;202290
EOPE;8;34;202290
EORO;2;34;202290
EORO;11;34;202290
EORO;1;34;202290
EOTT;2;34;202290
EOTT;6;34;202290
MAEC;1;34;202290
MAFM;5;34;202290
MAGS;1;34;202290
MAGS;37;34;202290
MAGS;1;34;202290
MDAD;1;34;202290
MDAD;1;34;202290
MDAD;23;34;202290
MDDE;2;34;202290
MDDE;34;34;202290
MDDE;1;34;202290
MDGE;1;34;202290
MDGE;26;34;202290
MDGE;1;34;202290
MDPE;23;34;202290
MDPE;1;34;202290
MDRC;1;34;202290
MDRC;24;34;202290
MDTR;32;34;202290
MEDU;14;34;202290
MEMG;1;34;202290
MEMG;16;34;202290
MEPI;15;34;202290
MEPI;1;34;202290
MEPI;2;34;202290
MESP;2;34;202290
MESP;11;34;202290
MESP;1;34;202290
MFIA;1;34;202290
MFIA;10;34;202290
MFIL;1;34;202290
MHGP;1;34;202290
MHGP;1;34;202290
MHGP;7;34;202290
MNPP;1;34;202290
MNPP;6;34;202290
MPSP;1;34;202290
MPSP;15;34;202290
MSCF;1;34;202290
MSCF;3;34;202290
MSCM;5;34;202290
MTEM;4;34;202290
MTEM;1;34;202290
MTEM;21;34;202290
PEIN;4;34;202290
PEOG;2;34;202290
PEOG;40;34;202290
PEOG;1;34;202290
PEOG;1;34;202290
PEPA;2;34;202290
PEPA;2;34;202290
PEPA;10;34;202290
PEPA;1;34;202290
PFIL;1;34;202290
PGPC;4;34;202290
PMEM;15;34;202290
PMEM;3;34;202290
PMEM;1;34;202290
PMFA;3;34;202290
POPF;38;34;202290
RCME;1;34;202290
CAFC;19;35;202290
CAFC;1;35;202290
CBPE;10;35;202290
CCOM;11;35;202290
CDCA;1;35;202290
CDFO;1;35;202290
CDPC;2;35;202290
CFEP;1;35;202290
CFEP;8;35;202290
CGEP;2;35;202290
CGIE;64;35;202290
CGIE;1;35;202290
CGIE;12;35;202290
CGOP;3;35;202290
CIAA;1;35;202290
CICS;1;35;202290
CIMO;17;35;202290
CLEL;2;35;202290
CMDI;8;35;202290
CNEC;1;35;202290
CNEC;2;35;202290
CPDN;1;35;202290
CURV;2;35;202290
DAAG;11;35;202290
DAAG;9;35;202290
DAAM;28;35;202290
DAES;2;35;202290
DAES;1;35;202290
DAPC;2;35;202290
DASD;2;35;202290
DBCD;1;35;202290
DBCD;49;35;202290
DBDG;1;35;202290
DBPE;3;35;202290
DBPE;2;35;202290
DCAA;29;35;202290
DCAA;7;35;202290
DCAA;1;35;202290
DCAL;8;35;202290
DCDG;9;35;202290
DCDG;3;35;202290
DCEC;1;35;202290
DCGE;4;35;202290
DCKR;23;35;202290
DCOL;77;35;202290
DCPA;112;35;202290
DCPA;4;35;202290
DCPA;4;35;202290
DCPA;1;35;202290
DDCO;6;35;202290
DDDD;4;35;202290
DDDD;1;35;202290
DDEC;117;35;202290
DDEI;20;35;202290
DDEI;81;35;202290
DDEP;17;35;202290
DDEP;1;35;202290
DDEP;4;35;202290
DDFU;1;35;202290
DDGE;43;35;202290
DDGP;11;35;202290
DDGP;3;35;202290
DDGP;7;35;202290
DDIN;9;35;202290
DDIN;1;35;202290
DDIP;11;35;202290
DDLE;23;35;202290
DDLE;2;35;202290
DDLE;1;35;202290
DDLE;1;35;202290
DDMA;43;35;202290
DDPD;8;35;202290
DDPD;2;35;202290
DDPD;10;35;202290
DDSC;20;35;202290
DDUC;1;35;202290
DDUC;6;35;202290
DDUD;18;35;202290
DDUD;95;35;202290
DECC;24;35;202290
DEMA;5;35;202290
DEON;7;35;202290
DERA;3;35;202290
DERA;26;35;202290
DERO;28;35;202290
DERO;5;35;202290
DERS;16;35;202290
DERS;2;35;202290
DESG;3;35;202290
